Organization,Repository,Pull Request Id,Title,Source Branch,Target Branch,Created At,Closed At,Duration (Minutes),State,Author,Merged by,Commits,Changed Files,Changed Line,Code Inspection,Reviewers,Reviews,Labels,Yes_review,Same_Author_Merger
elastic,elasticsearch,41335,Mark searcher as accessed in acquireSearcher,mark_searcher_accessed_all_the_time,master,2019-04-18 20:12:51,2019-04-19 02:14:23,361,closed,s1monw,s1monw,2,2,11,0,1,1,":Distributed/Engine, >bug, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41336,Clean up build tool dependencies,clean-build-tools-dependency,master,2019-04-18 20:54:25,2019-04-19 15:19:29,1105,closed,atorok,atorok,1,1,13,0,1,1,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41338,Fix BulkProcessor Retry Functionality,fix-bulk-request-retry-its,master,2019-04-18 21:14:17,2019-04-19 01:49:35,275,closed,original-brownbear,original-brownbear,1,3,29,0,3,3,":Distributed/CRUD, >bug, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41340,Unmute TestClustersPluginIT.testMultiNode,unmute-testclusters,master,2019-04-18 21:41:08,2019-05-07 17:23:38,27102,closed,atorok,atorok,1,1,2,0,1,1,":Core/Infra/Build, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41342,"replacing ""\_none_"" to correct ""_none_""",patch-9,7,2019-04-18 21:42:17,2019-04-24 02:12:42,7470,closed,githubfromgui,cbuescher,2,2,4,0,2,3,":Search/Analysis, >docs, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41343,Fix role mapping DN field wildcards for users with NULL DNs,fix-41305,master,2019-04-18 22:00:41,2019-04-19 19:56:52,1316,closed,albertzaharovits,albertzaharovits,5,3,80,0,3,2,":Security/Authorization, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41344,Omit non-masters in ClusterFormationFailureHelper,2019-04-18-cluster-formation-failure-helper-ignore-master-ineligible-nodes-in-cluster-state,master,2019-04-18 22:15:37,2019-04-20 00:02:36,1546,closed,DaveCTurner,DaveCTurner,2,2,46,0,2,1,":Distributed/Cluster Coordination, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41345,Preserve java 8 class format for in build tools,preserver-some-build-tools-java-8,master,2019-04-18 22:22:26,2019-04-23 19:56:22,7053,closed,atorok,atorok,1,1,6,0,2,2,":Core/Infra/Build, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41346,SQL: Predicate diff takes into account all values,fix-40835,master,2019-04-18 22:31:52,2019-04-19 04:44:17,372,closed,costin,costin,1,5,55,0,1,1,":Search/SQL, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41347,Make 0 as invalid value for `min_children` in `has_child` query,fixing#32949,master,2019-04-18 23:26:16,2019-04-26 01:13:01,10186,closed,codebird,cbuescher,7,3,80,0,2,32,":Search/Search, >enhancement, v8.0.0",1,0
elastic,elasticsearch,41349,SQL: Implement CASE... WHEN... THEN... ELSE... END,impl-36200,master,2019-04-19 00:16:47,2019-04-23 01:26:16,5829,closed,matriv,matriv,12,33,4883,0,3,42,":Search/SQL, >feature, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41351,[7.x] Fix issue with subproject test task dependencies (#41321),backport/7.x/pr-41321,7.x,2019-04-19 00:36:56,2019-04-19 03:15:35,158,closed,mark-vieira,mark-vieira,1,2,3,0,0,0,"backport, v7.2.0",0,1
elastic,elasticsearch,41352,[7.0] Fix issue with subproject test task dependencies (#41321),backport/7.0/pr-41321,7,2019-04-19 00:37:15,2019-04-19 02:44:51,127,closed,mark-vieira,mark-vieira,1,2,3,0,0,0,"backport, v7.0.0",0,1
elastic,elasticsearch,41353,[6.7] Fix issue with subproject test task dependencies (#41321),backport/6.7/pr-41321,6.7,2019-04-19 00:37:33,2019-04-19 02:27:18,109,closed,mark-vieira,mark-vieira,1,2,3,0,0,0,"backport, v6.7.2",0,1
elastic,elasticsearch,41355,SQL: Fix bug with optimization of null related conditionals,fix-cond-optimization,master,2019-04-19 00:51:23,2019-04-20 01:03:28,1452,closed,matriv,matriv,3,3,22,0,2,3,":Search/SQL, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41356,Clean up docs regarding recommended JVM,recommended_jvm,master,2019-04-19 01:07:07,2019-04-19 05:17:17,250,closed,jaymode,jaymode,1,1,11,0,2,2,":Core/Infra/Packaging, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41357,Upgrade to Gradle 5.4,gradle-5.4-upgrade,master,2019-04-19 02:22:31,2019-04-19 05:11:31,169,closed,mark-vieira,mark-vieira,1,2,6,0,2,2,":Core/Infra/Build, >non-issue, v7.0.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41359,Disallow null/empty or duplicate composite sources,composite_duplicate_null_sources,master,2019-04-19 04:21:17,2019-04-25 02:22:07,8520,closed,polyfractal,polyfractal,4,5,169,0,2,4,":Analytics/Aggregations, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41360,Allow ops to be blocked after primary promotion,2019-04-18-41333-fix-test,master,2019-04-19 04:29:06,2019-04-19 15:37:23,668,closed,DaveCTurner,DaveCTurner,1,1,10,0,1,1,":Distributed/CRUD, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41361,Disable max score optimization for queries with unbounded max scores,unbounded_max_score_query,master,2019-04-19 05:23:18,2019-04-26 04:09:33,10006,closed,jimczi,jimczi,4,3,198,0,2,5,":Search/Search, >enhancement, backport pending, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41362,[DOCS] Fixes deprecation notice in pagerduty action,pagerduty-deprecation,master,2019-04-19 05:43:11,2019-04-19 09:30:08,226,closed,lcawl,lcawl,2,1,2,0,1,1,":Core/Features/Watcher, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41364,Update glossary.asciidoc,master,master,2019-04-19 06:34:41,2019-04-19 17:24:30,649,closed,ArlindXh,martijnvg,1,1,2,0,2,3,":Core/Features/Indices APIs, >docs, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41366,[DOCS] Remove title abbreviations for Asciidoctor migration,fix-asciidoctor-errors-release-notes,master,2019-04-19 07:13:23,2019-04-22 21:26:37,5173,closed,jrodewig,jrodewig,1,1,5,0,3,1,":Docs, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41368,Implement Bulk Deletes for GCS Repository,gcs-batch-delete,master,2019-04-19 19:22:22,2019-04-30 19:38:22,15856,closed,original-brownbear,original-brownbear,12,3,89,0,4,35,":Distributed/Snapshot/Restore, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41369,BACKPORT Fix role mapping DN field wildcards for users with NULL DNs (#41343),7x-backport-fix-41305,7.x,2019-04-19 20:10:01,2019-04-22 16:25:25,4095,closed,albertzaharovits,albertzaharovits,1,3,80,0,1,1,":Security/Authorization, backport, v7.2.0",1,1
elastic,elasticsearch,41370,BACKPORT Fix role mapping DN field wildcards for users with NULL DNs,70-backport-fix-41305,7,2019-04-19 20:12:47,2019-04-22 20:27:11,4334,closed,albertzaharovits,albertzaharovits,2,3,97,0,1,1,":Security/Authorization, backport, v7.0.1",1,1
elastic,elasticsearch,41371,BACKPORT Fix role mapping DN field wildcards for users with NULL DNs (#41343),67-backport-fix-41305,6.7,2019-04-19 20:14:40,2019-04-22 23:01:16,4486,closed,albertzaharovits,albertzaharovits,2,3,97,0,1,3,":Security/Authorization, backport, v6.7.2",1,1
elastic,elasticsearch,41374,Use collections conveniences in static initializers,java-collections,master,2019-04-19 22:55:47,2019-04-20 04:26:57,331,closed,jasontedor,jasontedor,4,15,572,0,2,5,":Core/Infra/Core, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41375,Mention the cost of tracking live docs in scrolls,2019-04-19-docs-deletes-during-scroll,master,2019-04-19 23:09:50,2019-04-23 23:26:15,5776,closed,DaveCTurner,DaveCTurner,1,1,32,0,2,2,":Search/Search, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41377,SQL: Use field caps inside DESCRIBE TABLE as well,field_caps_migration_2,master,2019-04-20 00:35:48,2019-04-23 04:41:45,4565,closed,costin,costin,2,5,433,0,2,6,":Search/SQL, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41378,[ML] Refactor autodetect service into its own class,improve-autodetect-process-manager-tests,master,2019-04-20 00:40:17,2019-04-22 21:25:41,4125,closed,dimitris-athanasiou,dimitris-athanasiou,2,4,573,0,1,1,":ml, >non-issue, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41379,Fix build issue if no specific Java version are set,java-versions-map,master,2019-04-20 00:46:55,2019-04-20 03:08:23,141,closed,jasontedor,jasontedor,1,1,75,0,1,1,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41383,Add enrich policy PUT API,enrich_put_request,enrich,2019-04-20 01:33:32,2019-04-26 05:14:00,8860,closed,hub-cap,hub-cap,12,9,313,0,2,18,":Core/Features/Ingest, >enhancement",1,1
elastic,elasticsearch,41385,Update TLS ciphers and protocols for JDK 11,jdk11_tls,master,2019-04-20 01:58:40,2019-05-03 02:54:54,18776,closed,jaymode,jaymode,27,25,309,0,3,9,":Security/Network, >enhancement",1,1
elastic,elasticsearch,41386,Limit the number of forks getting Java versions,java-version-parallelization-limit,master,2019-04-20 03:31:44,2019-04-20 06:14:50,163,closed,jasontedor,jasontedor,3,1,14,0,2,1,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41387,Remove script engine from X-Pack plugin,x-pack-script-engine,master,2019-04-20 04:02:39,2019-04-20 21:22:57,1040,closed,jasontedor,jasontedor,4,2,6,0,1,1,":Core/Infra/Core, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41388,Remove /var/run/elasticsearch from packages (#41102),lintian1_7.x,7.x,2019-04-20 04:37:43,2019-04-23 01:57:52,4160,closed,rjernst,rjernst,1,3,6,0,0,0,backport,0,1
elastic,elasticsearch,41391,Reduce security permissions in CCR plugin,ccr-plugin-security-policy,master,2019-04-20 06:19:19,2019-04-20 21:21:11,901,closed,jasontedor,jasontedor,1,1,46,0,2,1,":Distributed/CCR, >enhancement, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41394,Fix discovery config in docker-compose docs,patch-1,7,2019-04-20 12:21:20,2019-04-20 17:32:35,311,closed,THEjoezack,DaveCTurner,1,1,1,0,2,3,":Distributed/Cluster Coordination, >bug, >docs, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41397,Introduce aliases version,aliases-version,master,2019-04-21 02:36:34,2019-04-24 00:55:28,4218,closed,jasontedor,jasontedor,3,6,638,0,1,4,":Core/Features/Indices APIs, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41398,Fixed very small typo in date in documentation,patch-1,7,2019-04-21 02:37:42,2019-04-26 02:04:27,7166,closed,jashgala,jrodewig,1,1,2,0,3,4,":Core/Features/Indices APIs, >docs, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41399,Use Java 11 collections conveniences everywhere,java-11-collections-in-all-the-places,master,2019-04-22 02:15:25,2019-04-27 01:32:49,7157,closed,jasontedor,jasontedor,21,142,3958,0,3,18,":Core/Infra/Core, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41400,Noop peer recoveries on closed index,synced-flush-closed-index,master,2019-04-22 07:35:10,2019-05-04 00:39:17,16864,closed,dnhatn,dnhatn,20,3,98,0,3,18,":Distributed/Distributed, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41403,mute IntervalQueryBuilderTests#testMustRewrite,testrewrite,master,2019-04-22 16:58:28,2019-04-22 17:08:42,10,closed,iverase,iverase,1,1,6,0,1,1,":Search/Search, >test-mute, v8.0.0",1,1
elastic,elasticsearch,41404,Reject port ranges in `discovery.seed_hosts`,reject-port-ranges,master,2019-04-22 17:54:13,2019-05-08 00:45:57,22011,closed,Hohol,DaveCTurner,9,19,345,0,4,26,":Distributed/Cluster Coordination, >breaking, >bug, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41409,[7.1][ML] Refactor autodetect service into its own class (#41378),improve-autodetect-process-manager-tests-7x,7.x,2019-04-22 21:48:39,2019-04-22 23:42:14,113,closed,dimitris-athanasiou,dimitris-athanasiou,1,4,573,0,1,1,":ml, >refactoring, backport, v7.2.0",1,1
elastic,elasticsearch,41410,Strengthen typing in sorted differences,sorted-set-types,master,2019-04-22 22:26:10,2019-04-23 10:45:04,738,closed,jasontedor,jasontedor,1,4,31,0,1,1,":Core/Infra/Core, >non-issue, v8.0.0",1,1
elastic,elasticsearch,41414,[ML] Refactor NativeStorageProvider to enable reuse,refactor-native-storage-provider-to-allow-reuse,master,2019-04-23 00:12:23,2019-05-02 21:26:24,14234,closed,dimitris-athanasiou,benwtrent,3,6,155,0,1,2,":ml, >non-issue, >refactoring, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,41416,[ML][Data Frame] Moving destination creation to _start,feature/data-frame-move-dest-create-to-start,master,2019-04-23 01:02:55,2019-04-23 21:18:28,1215,closed,benwtrent,benwtrent,2,14,290,0,1,3,":ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41418,Fix Watcher deadlock that can cause in-abilty to index documents.,watcher_deadlock,master,2019-04-23 03:30:30,2019-04-30 01:11:58,9941,closed,jakelandis,jakelandis,9,3,237,0,2,3,":Core/Features/Watcher, >bug, v6.8.0, v7.0.2, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41419,[ML] refactoring the ML plugin to use the common auditor code,feature/ml-auditor-refactor,master,2019-04-23 03:32:53,2019-04-24 20:53:54,2481,closed,benwtrent,benwtrent,1,8,588,0,1,1,":ml, >breaking-java, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41420,"SQL: Implement IIF(<cond>, <result1>, <result2>)",impl-if,master,2019-04-23 03:33:12,2019-04-23 22:30:38,1137,closed,matriv,matriv,7,16,457,0,3,8,":Search/SQL, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41421,Refactor the enrich store to remove it from guice,enrich_store,enrich,2019-04-23 05:40:13,2019-04-24 03:28:07,1307,closed,hub-cap,hub-cap,2,3,192,0,2,3,":Core/Features/Ingest, >refactoring",1,1
elastic,elasticsearch,41422,[DOCS] Doc version bump for 6.7.2,6.7.2-doc-version-bump,6.7,2019-04-23 06:28:04,2019-05-02 22:51:02,13942,closed,debadair,colings86,1,1,2,0,1,1,":Docs, >docs, v6.7.2",1,0
elastic,elasticsearch,41424,Avoid concurrent modification in mock log appender,mock-log-append-concurrent-modification-exception,master,2019-04-23 07:52:17,2019-04-23 10:46:33,174,closed,jasontedor,jasontedor,2,2,10,0,1,1,":Core/Infra/Logging, >test, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41426,Handle unmapped fields in _field_caps API (#34071),backport/field_cap_return_indices,7.x,2019-04-23 16:03:20,2019-04-26 01:13:48,3430,closed,jimczi,jimczi,1,19,698,0,0,0,backport,0,1
elastic,elasticsearch,41427,field_caps: adapt bwc version after backport,field_caps_unmapped_version,master,2019-04-23 16:11:20,2019-04-26 01:12:44,3421,closed,jimczi,jimczi,1,4,14,0,2,2,":Search/Search, >test-mute, v8.0.0",1,1
elastic,elasticsearch,41433,[ML][Data Frame] Moving destination creation to _start (#41416),feature/data-frame-move-dest-create-to-start-7.x,7.x,2019-04-23 21:23:11,2019-04-23 23:32:58,129,closed,benwtrent,benwtrent,1,14,290,0,1,1,":ml/Data Frame, >non-issue, backport, v7.2.0",1,1
elastic,elasticsearch,41435,Docs: Rework close ml section,docs_close_ml,master,2019-04-23 22:32:00,2019-04-23 23:57:18,85,closed,nik9000,nik9000,1,1,4,0,0,5,">docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41437,Reenable SnapshotResiliency Test,renable-snapshot-test,master,2019-04-23 23:28:57,2019-04-24 22:44:23,1395,closed,original-brownbear,original-brownbear,1,1,1,0,2,6,":Distributed/Snapshot/Restore, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41438,[FEATURE][ML] Client-side data structures for DataFrame analytics config.,df-analyticsconfig,feature-ml-data-frame-analytics,2019-04-23 23:42:01,2019-04-25 20:57:31,2715,closed,przemekwitek,przemekwitek,11,12,1103,0,2,10,":ml/Data Frame, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41442,Deprecate support for first line empty in msearch API,deprecation/msearch_first_line_empty,7.x,2019-04-24 00:02:15,2019-04-25 19:45:19,2623,closed,javanna,javanna,3,6,65,0,2,5,":Search/Search, >deprecation, v7.2.0",1,1
elastic,elasticsearch,41445,Remove op.name configuration setting in OIDC,oidc-op-name,master,2019-04-24 00:31:25,2019-05-08 00:59:25,20188,closed,jkakavas,jkakavas,3,9,55,0,1,4,":Security/Authentication, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41446,Fix BulkRejectionIT,41363,master,2019-04-24 00:33:52,2019-04-25 01:23:54,1490,closed,original-brownbear,original-brownbear,2,1,10,0,2,4,":Distributed/Distributed, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41450,Fix RecoveryIT.testRecoveryWithSoftDeletes for 7.0.0 -> 7.0.1,fix_41449,7,2019-04-24 01:45:53,2019-04-25 17:41:00,2395,closed,droberts195,droberts195,1,1,7,0,1,1,":Distributed/Engine, >test-failure, v7.0.1",1,1
elastic,elasticsearch,41457,Fix Repository Base Path Matching in Azure ITs,41405,master,2019-04-24 03:41:03,2019-04-24 17:12:49,811,closed,original-brownbear,original-brownbear,1,1,2,0,1,4,":Core/Infra/Build, :Distributed/Snapshot/Restore, >test, v6.7.2, v7.0.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41458,SSLDriver can transition to CLOSED in handshake,do_not_handshake_if_closed,master,2019-04-24 04:37:39,2019-04-24 10:43:16,365,closed,tbrooks8,tbrooks8,2,1,6,0,1,1,":Security/Network, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41460,[DOCS] Remove inline callouts for Asciidoctor migration,fix-asciidoctor-errors-sql-conditional,master,2019-04-24 06:25:14,2019-04-24 21:44:02,918,closed,jrodewig,jrodewig,1,1,5,0,3,3,":Docs, :Search/SQL, >docs, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41461,Add gradle plugin for downloading jdk,jdk_download,master,2019-04-24 07:24:59,2019-05-08 23:16:13,21111,closed,rjernst,rjernst,19,17,652,0,3,72,":Core/Infra/Build, :Core/Infra/Packaging, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41462,Restore rolling upgrade test for the _all field,upgrade/all_field,7.x,2019-04-24 08:00:44,2019-04-28 01:37:15,5376,closed,jimczi,jimczi,2,3,63,0,1,1,":Search/Mapping, >non-issue, >test-failure, v7.0.1, v7.2.0",1,1
elastic,elasticsearch,41464,Upgrade hamcrest to 2.1,hamcrest_upgrade,master,2019-04-24 08:11:21,2019-04-25 15:39:41,1888,closed,rjernst,rjernst,3,17,45,0,1,2,":Core/Infra/Build, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41466,Support http read timeouts for transport-nio,nio_http_read_timeouts,master,2019-04-24 12:54:01,2019-05-02 00:39:11,10785,closed,tbrooks8,tbrooks8,18,17,370,0,4,20,":Distributed/Network, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41468,Fix Repository Base Path Matching in Azure ITs (#41457),41457-7.0,7,2019-04-24 17:18:37,2019-04-24 19:00:18,101,closed,original-brownbear,original-brownbear,1,1,2,0,1,1,":Distributed/Snapshot/Restore, backport",1,1
elastic,elasticsearch,41469,Fix Repository Base Path Matching in Azure ITs (#41457),41457-7.x,7.x,2019-04-24 17:20:56,2019-04-24 19:24:06,123,closed,original-brownbear,original-brownbear,1,1,2,0,1,1,":Distributed/Snapshot/Restore, backport",1,1
elastic,elasticsearch,41470,Fix Repository Base Path Matching in Azure ITs (#41457),41457-6.7,6.7,2019-04-24 17:22:21,2019-04-25 17:48:55,1466,closed,original-brownbear,original-brownbear,2,1,2,0,2,22,":Distributed/Snapshot/Restore, >test, backport",1,1
elastic,elasticsearch,41472,Fix BulkProcessor Retry ITs (#41338),41338-7.x,7.x,2019-04-24 17:59:16,2019-04-24 20:46:33,167,closed,original-brownbear,original-brownbear,1,3,29,0,1,2,":Distributed/CRUD, >bug, backport",1,1
elastic,elasticsearch,41473,Fix Broken Index Shard Snapshot File Preventing Snapshot Creation,41310-7.x,7.x,2019-04-24 18:08:06,2019-04-25 01:39:18,451,closed,original-brownbear,original-brownbear,1,3,137,0,1,1,":Distributed/Snapshot/Restore, >bug, backport",1,1
elastic,elasticsearch,41475,Fix Broken Index Shard Snapshot File Preventing Snapshot Creation,41310-7.0,7,2019-04-24 18:13:34,2019-04-24 19:57:59,104,closed,original-brownbear,original-brownbear,1,3,137,0,1,1,":Distributed/Snapshot/Restore, >bug, backport",1,1
elastic,elasticsearch,41476,Fix Broken Index Shard Snapshot File Preventing Snapshot Creation,41310-6.7,6.7,2019-04-24 18:15:49,2019-04-25 17:48:36,1412,closed,original-brownbear,original-brownbear,3,3,137,0,1,14,":Distributed/Snapshot/Restore, >bug, backport",1,1
elastic,elasticsearch,41477,[ML-DataFrame] Replace Streamable w/ Writeable,data-frame-writeable,master,2019-04-24 18:46:12,2019-04-24 23:45:39,299,closed,hendrikmuhs,hendrikmuhs,4,17,314,0,1,2,":ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,41481,Corrected typo (annotations -> assertions).,master,master,2019-04-24 19:51:15,2019-04-25 03:15:53,444,closed,dweiss,atorok,1,1,2,0,2,1,":Core/Infra/Build, >non-issue, v8.0.0",1,0
elastic,elasticsearch,41482,[ML] Update test for model selection change and disable temporarily,residual-model-selection-test-fallout,master,2019-04-24 20:23:46,2019-04-30 21:08:12,8684,closed,tveasey,tveasey,1,1,11,0,1,3,":ml, >non-issue, >test, >test-mute, v7.2.0, v8.0.0",1,1
